[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:33:59 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:24:50 AM	1	1	NPOC	13.48	3.182	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:30:15 AM	1	2	NPOC	13.36	3.151	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:35:42 AM	1	3	NPOC	13.74	3.247	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:24:50 AM	1	1	TN	2129	235.0	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:30:15 AM	1	2	TN	2156	237.9	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:35:42 AM	1	3	TN	2163	238.7	NPOC:3.193mg/L TN:237.2mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:47:30 AM	1	1	NPOC	13.05	3.073	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:52:58 AM	1	2	NPOC	13.32	3.141	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:58:25 AM	1	3	NPOC	13.12	3.091	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:47:30 AM	1	1	TN	2088	230.4	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:52:58 AM	1	2	TN	2120	234.0	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	DIT_03_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:58:25 AM	1	3	TN	2127	234.7	NPOC:3.102mg/L TN:233.1mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:10:13 AM	1	1	NPOC	2.062	0.3016	NPOC:0.3472mg/L TN:1.508mg/L	1	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:15:27 AM	1	2	NPOC	2.209	0.3387	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:20:52 AM	1	3	NPOC	2.279	0.3563	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:26:19 AM	1	4	NPOC	2.240	0.3465	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:10:13 AM	1	1	TN	13.85	1.529	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:15:27 AM	1	2	TN	11.56	1.276	NPOC:0.3472mg/L TN:1.508mg/L	1	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:20:52 AM	1	3	TN	13.72	1.514	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:26:19 AM	1	4	TN	13.41	1.480	NPOC:0.3472mg/L TN:1.508mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:38:03 AM	1	1	NPOC	6.410	1.398	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:43:25 AM	1	2	NPOC	6.130	1.328	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:47:06 AM	1	3	NPOC	6.902	1.522	NPOC:1.390mg/L TN:1.126mg/L	1	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 5:52:26 AM	1	4	NPOC	6.595	1.445	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:38:03 AM	1	1	TN	9.921	1.095	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:43:25 AM	1	2	TN	10.25	1.131	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:47:06 AM	1	3	TN	7.945	0.8769	NPOC:1.390mg/L TN:1.126mg/L	1	50	
Unknown	NPOC/TN	CKSTD3_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 5:52:26 AM	1	4	TN	10.44	1.152	NPOC:1.390mg/L TN:1.126mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:04:10 AM	1	1	NPOC	2.810	0.4903	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:09:28 AM	1	2	NPOC	2.276	0.3556	NPOC:0.4947mg/L TN:0.9314mg/L	1	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:14:46 AM	1	3	NPOC	2.843	0.4986	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:18:09 AM	1	4	NPOC	2.829	0.4951	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:04:10 AM	1	1	TN	8.164	0.9010	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:09:28 AM	1	2	TN	8.441	0.9316	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:14:46 AM	1	3	TN	8.714	0.9617	NPOC:0.4947mg/L TN:0.9314mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:18:09 AM	1	4	TN	6.019	0.6643	NPOC:0.4947mg/L TN:0.9314mg/L	1	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:29:53 AM	1	1	NPOC	11.70	2.733	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:35:13 AM	1	2	NPOC	11.88	2.778	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:40:37 AM	1	3	NPOC	11.91	2.786	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:29:53 AM	1	1	TN	2103	232.1	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:35:13 AM	1	2	TN	2119	233.9	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:40:37 AM	1	3	TN	2120	234.0	NPOC:2.765mg/L TN:233.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:52:25 AM	1	1	NPOC	11.96	2.798	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 6:57:46 AM	1	2	NPOC	11.99	2.806	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:03:12 AM	1	3	NPOC	11.89	2.781	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:52:25 AM	1	1	TN	2097	231.4	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 6:57:46 AM	1	2	TN	2100	231.8	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:03:12 AM	1	3	TN	2094	231.1	NPOC:2.795mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:15:00 AM	1	1	NPOC	12.28	2.879	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:20:25 AM	1	2	NPOC	12.38	2.904	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:25:52 AM	1	3	NPOC	12.54	2.945	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:15:00 AM	1	1	TN	2103	232.1	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:20:25 AM	1	2	TN	2112	233.1	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:25:52 AM	1	3	TN	2123	234.3	NPOC:2.909mg/L TN:233.2mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:37:40 AM	1	1	NPOC	10.70	2.480	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:43:08 AM	1	2	NPOC	10.84	2.516	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 7:48:36 AM	1	3	NPOC	10.52	2.435	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:37:40 AM	1	1	TN	2093	231.0	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:43:08 AM	1	2	TN	2088	230.4	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 7:48:36 AM	1	3	TN	2108	232.7	NPOC:2.477mg/L TN:231.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:00:25 AM	1	1	NPOC	10.93	2.538	NPOC:2.435mg/L TN:230.0mg/L	1	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:05:55 AM	1	2	NPOC	10.39	2.402	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:11:22 AM	1	3	NPOC	10.56	2.445	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:14:28 AM	1	4	NPOC	10.61	2.458	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:00:25 AM	1	1	TN	2083	229.9	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:05:55 AM	1	2	TN	2088	230.4	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:11:22 AM	1	3	TN	2082	229.8	NPOC:2.435mg/L TN:230.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:26:13 AM	1	1	NPOC	10.08	2.324	NPOC:2.312mg/L TN:230.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:31:41 AM	1	2	NPOC	9.892	2.277	NPOC:2.312mg/L TN:230.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:37:07 AM	1	3	NPOC	10.12	2.334	NPOC:2.312mg/L TN:230.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:26:13 AM	1	1	TN	2079	229.4	NPOC:2.312mg/L TN:230.1mg/L	0	50	
