[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:25:41 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:25:16 AM	1	4	NPOC	13.88	2.898	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:10:26 AM	1	1	TN	1420	-2514	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:15:55 AM	1	2	TN	1395	-2470	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:21:25 AM	1	3	TN	1423	-2519	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:38:01 AM	1	1	NPOC	22.23	4.857	NPOC:5.093mg/L TN:-2315mg/L	42	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:43:31 AM	1	2	NPOC	23.49	5.152	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:49:01 AM	1	3	NPOC	23.27	5.101	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:54:33 AM	1	4	NPOC	22.95	5.025	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:38:01 AM	1	1	TN	1306	-2312	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:43:31 AM	1	2	TN	1305	-2310	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:49:01 AM	1	3	TN	1355	-2399	NPOC:5.093mg/L TN:-2315mg/L	42	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:54:33 AM	1	4	TN	1313	-2324	NPOC:5.093mg/L TN:-2315mg/L	42	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:07:18 AM	1	1	NPOC	24.58	5.408	NPOC:5.053mg/L TN:-2438mg/L	43	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:12:48 AM	1	2	NPOC	23.17	5.077	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:18:20 AM	1	3	NPOC	22.86	5.004	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:22:16 AM	1	4	NPOC	23.17	5.077	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:07:18 AM	1	1	TN	1394	-2468	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:12:48 AM	1	2	TN	1368	-2422	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:18:20 AM	1	3	TN	1369	-2424	NPOC:5.053mg/L TN:-2438mg/L	43	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:35:01 AM	1	1	NPOC	22.66	4.957	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:40:30 AM	1	2	NPOC	23.65	5.190	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:46:00 AM	1	3	NPOC	23.09	5.058	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:51:31 AM	1	4	NPOC	24.30	5.342	NPOC:5.068mg/L TN:-2381mg/L	44	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:35:01 AM	1	1	TN	1347	-2384	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:40:30 AM	1	2	TN	1372	-2429	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:46:00 AM	1	3	TN	1317	-2331	NPOC:5.068mg/L TN:-2381mg/L	44	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:51:31 AM	1	4	TN	1421	-2516	NPOC:5.068mg/L TN:-2381mg/L	44	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:04:16 AM	1	1	NPOC	22.39	4.894	NPOC:5.185mg/L TN:-2400mg/L	45	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:09:46 AM	1	2	NPOC	23.30	5.108	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:15:16 AM	1	3	NPOC	24.02	5.276	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:20:46 AM	1	4	NPOC	23.57	5.171	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:04:16 AM	1	1	TN	1355	-2399	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:09:46 AM	1	2	TN	1384	-2450	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:15:16 AM	1	3	TN	1414	-2503	NPOC:5.185mg/L TN:-2400mg/L	45	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:20:46 AM	1	4	TN	1329	-2352	NPOC:5.185mg/L TN:-2400mg/L	45	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:33:32 AM	1	1	NPOC	24.34	5.351	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:39:01 AM	1	2	NPOC	23.90	5.248	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:44:30 AM	1	3	NPOC	24.19	5.316	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:33:32 AM	1	1	TN	1332	-2358	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:39:01 AM	1	2	TN	1319	-2335	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:44:30 AM	1	3	TN	1376	-2436	NPOC:5.305mg/L TN:-2376mg/L	46	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:52:34 AM	1	4	TN	13.54	-14.52	NPOC:5.305mg/L TN:-2376mg/L	46	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:05:11 AM	1	1	NPOC	23.49	5.152	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:10:41 AM	1	2	NPOC	22.66	4.957	NPOC:5.212mg/L TN:-2453mg/L	47	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:16:12 AM	1	3	NPOC	23.90	5.248	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:21:43 AM	1	4	NPOC	23.84	5.234	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:05:11 AM	1	1	TN	1381	-2445	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:10:41 AM	1	2	TN	1334	-2361	NPOC:5.212mg/L TN:-2453mg/L	47	1	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:16:12 AM	1	3	TN	1388	-2457	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	DIT_01_SL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:21:43 AM	1	4	TN	1387	-2456	NPOC:5.212mg/L TN:-2453mg/L	47	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:34:27 AM	1	1	NPOC	1.599	0.01820	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:38:48 AM	1	2	NPOC	1.660	0.03250	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:43:11 AM	1	3	NPOC	1.462	-0.01393	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:47:33 AM	1	4	NPOC	1.286	-0.05521	NPOC:0.01226mg/L TN:3.803mg/L	48	1	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:34:28 AM	1	1	TN	21.44	-28.56	NPOC:0.01226mg/L TN:3.803mg/L	48	1	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:38:49 AM	1	2	TN	2.560	4.991	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:43:11 AM	1	3	TN	3.218	3.821	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	Blank 6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:47:33 AM	1	4	TN	3.906	2.598	NPOC:0.01226mg/L TN:3.803mg/L	48	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 7:59:11 AM	1	1	NPOC	21.97	4.796	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:03:44 AM	1	2	NPOC	22.73	4.974	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:08:06 AM	1	3	NPOC	22.10	4.826	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 7:59:11 AM	1	1	TN	1.841	6.268	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:03:44 AM	1	2	TN	1.546	6.793	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:08:06 AM	1	3	TN	1.690	6.537	NPOC:4.865mg/L TN:6.533mg/L	49	0	50	1.000	
Unknown	NPOC/TN	CKSTD3-5ppmNPOC	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:16:11 AM	1	4	TN	6.615	-2.216	NPOC:4.865mg/L TN:6.533mg/L	49	1	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:27:28 AM	1	1	NPOC	0.8819	-0.1500	NPOC:-0.00275mg/L TN:3.557mg/L	50	1	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:31:38 AM	1	2	NPOC	1.472	-0.01159	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:35:53 AM	1	3	NPOC	1.631	0.02570	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:40:12 AM	1	4	NPOC	1.426	-0.02237	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:27:28 AM	1	1	TN	0.000	9.540	NPOC:-0.00275mg/L TN:3.557mg/L	50	1	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:31:38 AM	1	2	TN	2.536	5.033	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:35:53 AM	1	3	TN	4.768	1.066	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
Unknown	NPOC/TN	Blank 7	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:40:12 AM	1	4	TN	2.796	4.571	NPOC:-0.00275mg/L TN:3.557mg/L	50	0	50	1.000	
