[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/30/2024 9:23:38 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DIT_06_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:16:09 AM	1	2	NPOC	5.482	1.106	NPOC:1.208mg/L TN:225.8mg/L	1	50	
Unknown	NPOC/TN	DIT_06_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:19:01 AM	1	3	NPOC	5.971	1.222	NPOC:1.208mg/L TN:225.8mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:21:53 AM	1	4	NPOC	5.857	1.195	NPOC:1.208mg/L TN:225.8mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 6:13:21 AM	1	1	TN	2046	225.8	NPOC:1.208mg/L TN:225.8mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:33:37 AM	1	1	NPOC	10.04	2.181	NPOC:2.201mg/L TN:217.4mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:36:38 AM	1	2	NPOC	10.08	2.190	NPOC:2.201mg/L TN:217.4mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:39:40 AM	1	3	NPOC	10.25	2.230	NPOC:2.201mg/L TN:217.4mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 6:33:37 AM	1	1	TN	1970	217.4	NPOC:2.201mg/L TN:217.4mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:51:28 AM	1	1	NPOC	11.15	2.443	NPOC:2.223mg/L TN:219.1mg/L	1	50	
Unknown	NPOC/TN	DIT_06_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:54:26 AM	1	2	NPOC	10.34	2.252	NPOC:2.223mg/L TN:219.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:57:29 AM	1	3	NPOC	10.05	2.183	NPOC:2.223mg/L TN:219.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:00:41 AM	1	4	NPOC	10.27	2.235	NPOC:2.223mg/L TN:219.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 6:51:28 AM	1	1	TN	1985	219.1	NPOC:2.223mg/L TN:219.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:12:24 AM	1	1	NPOC	10.83	2.367	NPOC:2.338mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:15:29 AM	1	2	NPOC	11.28	2.473	NPOC:2.338mg/L TN:221.1mg/L	1	50	
Unknown	NPOC/TN	DIT_06_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:18:35 AM	1	3	NPOC	10.83	2.367	NPOC:2.338mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:21:42 AM	1	4	NPOC	10.46	2.280	NPOC:2.338mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 7:12:24 AM	1	1	TN	2003	221.1	NPOC:2.338mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:33:26 AM	1	1	NPOC	10.04	2.181	NPOC:2.213mg/L TN:222.7mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:36:23 AM	1	2	NPOC	10.21	2.221	NPOC:2.213mg/L TN:222.7mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:39:14 AM	1	3	NPOC	9.792	2.122	NPOC:2.213mg/L TN:222.7mg/L	1	50	
Unknown	NPOC/TN	DIT_06_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:42:18 AM	1	4	NPOC	10.28	2.237	NPOC:2.213mg/L TN:222.7mg/L	0	50	
Unknown	NPOC/TN	DIT_06_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 7:33:26 AM	1	1	TN	2018	222.7	NPOC:2.213mg/L TN:222.7mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:54:02 AM	1	1	NPOC	2.035	0.2936	NPOC:0.2126mg/L TN:2.389mg/L	1	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:56:42 AM	1	2	NPOC	1.527	0.1738	NPOC:0.2126mg/L TN:2.389mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 7:59:18 AM	1	3	NPOC	1.692	0.2127	NPOC:0.2126mg/L TN:2.389mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:01:49 AM	1	4	NPOC	1.856	0.2514	NPOC:0.2126mg/L TN:2.389mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 7:54:02 AM	1	1	TN	21.65	2.389	NPOC:0.2126mg/L TN:2.389mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:13:34 AM	1	1	NPOC	6.089	1.249	NPOC:1.376mg/L TN:1.559mg/L	1	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:16:33 AM	1	2	NPOC	6.590	1.368	NPOC:1.376mg/L TN:1.559mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:19:31 AM	1	3	NPOC	6.536	1.355	NPOC:1.376mg/L TN:1.559mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:22:26 AM	1	4	NPOC	6.747	1.405	NPOC:1.376mg/L TN:1.559mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 8:13:34 AM	1	1	TN	14.13	1.559	NPOC:1.376mg/L TN:1.559mg/L	0	50	
Unknown	NPOC/TN	CKSTD5-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:34:12 AM	1	1	NPOC	1.866	0.2537	NPOC:0.2667mg/L TN:1.233mg/L	0	50	
Unknown	NPOC/TN	CKSTD5-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:36:47 AM	1	2	NPOC	1.593	0.1894	NPOC:0.2667mg/L TN:1.233mg/L	1	50	
Unknown	NPOC/TN	CKSTD5-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:39:24 AM	1	3	NPOC	1.844	0.2485	NPOC:0.2667mg/L TN:1.233mg/L	0	50	
Unknown	NPOC/TN	CKSTD5-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:41:56 AM	1	4	NPOC	2.053	0.2978	NPOC:0.2667mg/L TN:1.233mg/L	0	50	
Unknown	NPOC/TN	CKSTD5-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 8:34:12 AM	1	1	TN	11.17	1.233	NPOC:0.2667mg/L TN:1.233mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:51:50 AM	1	1	NPOC	0.1365	-0.1540	NPOC:-0.1615mg/L TN:0.2109mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:53:59 AM	1	2	NPOC	0.1408	-0.1530	NPOC:-0.1615mg/L TN:0.2109mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:56:19 AM	1	3	NPOC	0.4373	-0.08312	NPOC:-0.1615mg/L TN:0.2109mg/L	1	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 8:58:31 AM	1	4	NPOC	0.03700	-0.1775	NPOC:-0.1615mg/L TN:0.2109mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 8:51:50 AM	1	1	TN	1.911	0.2109	NPOC:-0.1615mg/L TN:0.2109mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:07:48 AM	1	1	NPOC	0.4154	-0.08828	NPOC:-0.05977mg/L TN:0.3169mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:10:16 AM	1	2	NPOC	0.6800	-0.02590	NPOC:-0.05977mg/L TN:0.3169mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:12:24 AM	1	3	NPOC	0.5136	-0.06513	NPOC:-0.05977mg/L TN:0.3169mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:14:32 AM	1	4	NPOC	0.2220	-0.1339	NPOC:-0.05977mg/L TN:0.3169mg/L	1	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 9:07:48 AM	1	1	TN	2.871	0.3169	NPOC:-0.05977mg/L TN:0.3169mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:24:05 AM	1	1	NPOC	0.3913	-0.09396	NPOC:-0.09582mg/L TN:0.2033mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:26:12 AM	1	2	NPOC	0.4089	-0.08981	NPOC:-0.09582mg/L TN:0.2033mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:28:20 AM	1	3	NPOC	0.3501	-0.1037	NPOC:-0.09582mg/L TN:0.2033mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 9:24:05 AM	1	1	TN	1.842	0.2033	NPOC:-0.09582mg/L TN:0.2033mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:37:35 AM	1	1	NPOC	0.1995	-0.1392	NPOC:-0.1238mg/L TN:0.2579mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:40:00 AM	1	2	NPOC	0.4523	-0.07958	NPOC:-0.1238mg/L TN:0.2579mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:42:07 AM	1	3	NPOC	0.1428	-0.1526	NPOC:-0.1238mg/L TN:0.2579mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:44:14 AM	1	4	NPOC	0.5838	-0.04858	NPOC:-0.1238mg/L TN:0.2579mg/L	1	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 9:37:35 AM	1	1	TN	2.337	0.2579	NPOC:-0.1238mg/L TN:0.2579mg/L	0	50	
Unknown	NPOC/TN	Blank14	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:51:50 AM	1	1	NPOC	0.4490	-0.08036	NPOC:-0.07817mg/L TN:0.1345mg/L	0	50	
Unknown	NPOC/TN	Blank14	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:54:15 AM	1	2	NPOC	0.2645	-0.1239	NPOC:-0.07817mg/L TN:0.1345mg/L	1	50	
Unknown	NPOC/TN	Blank14	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:56:22 AM	1	3	NPOC	0.5181	-0.06407	NPOC:-0.07817mg/L TN:0.1345mg/L	0	50	
Unknown	NPOC/TN	Blank14	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 9:58:29 AM	1	4	NPOC	0.4077	-0.09010	NPOC:-0.07817mg/L TN:0.1345mg/L	0	50	
Unknown	NPOC/TN	Blank14	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 9:51:50 AM	1	1	TN	1.219	0.1345	NPOC:-0.07817mg/L TN:0.1345mg/L	0	50	
Unknown	NPOC/TN	Blank15	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:06:46 AM	1	1	NPOC	0.03720	-0.1774	NPOC:-0.1396mg/L TN:0.1440mg/L	0	50	
Unknown	NPOC/TN	Blank15	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:09:20 AM	1	2	NPOC	0.6595	-0.03073	NPOC:-0.1396mg/L TN:0.1440mg/L	1	50	
Unknown	NPOC/TN	Blank15	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:11:28 AM	1	3	NPOC	0.3003	-0.1154	NPOC:-0.1396mg/L TN:0.1440mg/L	0	50	
Unknown	NPOC/TN	Blank15	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:13:36 AM	1	4	NPOC	0.2561	-0.1258	NPOC:-0.1396mg/L TN:0.1440mg/L	0	50	
Unknown	NPOC/TN	Blank15	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 10:06:46 AM	1	1	TN	1.305	0.1440	NPOC:-0.1396mg/L TN:0.1440mg/L	0	50	
Unknown	NPOC/TN	Blank16	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:22:02 AM	1	1	NPOC	0.3538	-0.1028	NPOC:-0.1031mg/L TN:0.1407mg/L	0	50	
Unknown	NPOC/TN	Blank16	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:24:17 AM	1	2	NPOC	0.2771	-0.1209	NPOC:-0.1031mg/L TN:0.1407mg/L	0	50	
